driverId,lat,lng,speed,bearing
D46,18.471572,73.899838,62,28
D2,18.490409,73.868271,107,34
D21,18.54657,73.814852,64,105
D22,18.492265,73.842811,35,334
D3,18.528397,73.819528,91,0
D15,18.476336,73.83605,44,238
D39,18.543155,73.849878,42,11
D10,18.535023,73.875083,40,309
D48,18.484755,73.887393,45,85
D16,18.499346,73.817547,51,342
D40,18.503211,73.895781,1,202
D15,18.505998,73.846201,83,175
D34,18.501674,73.886771,53,218
D41,18.476087,73.895834,63,78
D26,18.539368,73.820025,53,136
D33,18.567989,73.85754,46,167
D47,18.540181,73.874376,30,355
D34,18.548464,73.905486,65,7
D24,18.517377,73.811985,2,198
D15,18.526122,73.903325,31,243
D17,18.490083,73.821936,46,131
D1,18.566229,73.900108,6,312
D28,18.529666,73.856855,30,296
D42,18.500456,73.841369,31,346
D34,18.567352,73.835051,97,131
D6,18.561163,73.833737,108,215
D39,18.542967,73.830262,8,325
D19,18.482116,73.835778,53,208
D15,18.476514,73.841978,53,53
D45,18.56421,73.890384,42,336
D41,18.508351,73.846571,60,89
D15,18.498907,73.809823,37,241
D28,18.559815,73.872396,95,217
D14,18.497163,73.811572,30,313
D3,18.521301,73.840267,38,84
D20,18.529946,73.83791,4,272
D16,18.497726,73.903774,98,326
D41,18.565561,73.81949,6,345
D37,18.492642,73.890007,41,232
D45,18.568878,73.834174,47,211
D3,18.56418,73.860218,44,69
D16,18.471518,73.902425,99,58
D45,18.50406,73.900505,33,211
D11,18.536345,73.809696,68,323
D1,18.472538,73.839961,50,245
D10,18.489344,73.88357,44,261
D4,18.483568,73.82112,63,289
D36,18.568749,73.812124,50,205
D39,18.523899,73.849948,83,299
D41,18.474306,73.894188,40,242
D33,18.521369,73.889415,52,120
D19,18.496151,73.906435,49,201
D5,18.554332,73.884866,44,320
D46,18.531194,73.865297,44,296
D41,18.484171,73.881938,42,330
D39,18.560166,73.828867,112,294
D8,18.491072,73.839962,49,356
D19,18.538214,73.876349,68,242
D28,18.512922,73.876936,62,272
D49,18.471224,73.902999,89,321
D38,18.560729,73.835932,3,134
D5,18.543772,73.847233,63,359
D50,18.488906,73.868448,8,69
D35,18.523299,73.847709,102,143
D26,18.534358,73.820534,50,305
D32,18.569752,73.863279,2,144
D10,18.472937,73.897435,114,69
D43,18.47789,73.897716,68,305
D9,18.512048,73.838717,119,189
D9,18.557208,73.841981,51,38
D7,18.536221,73.807063,57,28
D17,18.559789,73.855877,2,42
D34,18.509923,73.891912,65,208
D40,18.566133,73.861467,33,312
D32,18.527863,73.83136,42,271
D3,18.509529,73.84144,6,79
D28,18.529316,73.900666,113,212
D24,18.553794,73.842735,10,326
D3,18.545588,73.902529,100,326
D29,18.494772,73.870607,65,76
D20,18.556345,73.872766,0,235
D46,18.542581,73.845535,69,85
D30,18.511106,73.85241,100,81
D43,18.560551,73.82595,106,168
D41,18.518369,73.862807,8,197
D41,18.541529,73.880108,56,290
D49,18.503734,73.905428,0,327
D16,18.479355,73.890846,49,244
D44,18.490878,73.854636,45,60
D12,18.542019,73.823012,61,19
D9,18.496616,73.821408,7,69
D27,18.476904,73.844079,120,19
D46,18.513332,73.899607,114,109
D1,18.553969,73.880058,46,329
D30,18.484632,73.86463,69,79
D41,18.563877,73.828366,10,266
D4,18.53613,73.882379,58,48
D32,18.484017,73.892221,65,86
D27,18.483136,73.813671,70,282
D8,18.508141,73.832335,43,329
D39,18.539273,73.883825,97,255
D40,18.561736,73.807737,55,212
D26,18.486448,73.867715,57,187
D45,18.497477,73.827869,60,60
D3,18.528403,73.88146,52,154
D22,18.507516,73.8552,54,279
D37,18.545265,73.844147,7,131
D14,18.539272,73.868606,41,349
D36,18.527482,73.861173,37,70
D45,18.545777,73.879049,40,132
D36,18.56159,73.839349,31,274
D16,18.531807,73.815127,40,115
D6,18.549481,73.857095,70,300
D6,18.504062,73.845867,65,161
D19,18.516278,73.833935,54,16
D28,18.532139,73.903937,56,14
D16,18.478986,73.822618,7,87
D18,18.519823,73.883759,3,273
D37,18.511623,73.874396,42,321
D16,18.536954,73.869537,42,82
D35,18.531042,73.873925,53,32
D50,18.553564,73.906338,41,108
D49,18.558536,73.81405,47,95
D5,18.520016,73.821926,49,42
D27,18.535621,73.823956,9,267
D50,18.511074,73.808394,69,349
D49,18.555159,73.811375,59,295
D18,18.541985,73.857943,45,108
D39,18.541918,73.896579,48,351
D18,18.53622,73.809083,61,355
D2,18.510492,73.892387,94,108
D21,18.492106,73.820756,4,253
D8,18.477631,73.848985,7,206
D38,18.499661,73.892708,35,64
D41,18.553015,73.828028,4,321
D26,18.530278,73.826604,33,90
D31,18.495717,73.865968,42,63
D25,18.487232,73.862422,58,61
D42,18.48371,73.871672,54,219
D21,18.562471,73.813558,68,16
D41,18.545252,73.832626,52,222
D30,18.55474,73.873069,97,128
D15,18.539135,73.810402,63,306
D2,18.529362,73.898156,82,288
D17,18.50938,73.841374,69,164
D18,18.568429,73.836053,55,204
D7,18.537625,73.841854,30,52
D1,18.504867,73.826516,10,121
D11,18.553808,73.81273,58,327
D40,18.544371,73.861411,97,64
D7,18.563055,73.874431,118,292
D44,18.519518,73.876039,88,70
D48,18.54268,73.827861,58,106
D2,18.49089,73.896361,59,10
D50,18.513989,73.835213,67,180
D41,18.512512,73.86137,40,66
D5,18.516314,73.823244,56,111
D32,18.545595,73.836388,34,310
D39,18.4902,73.895891,35,6
D29,18.507335,73.890828,46,210
D28,18.56449,73.815442,60,333
D49,18.500551,73.811513,1,162
D30,18.564849,73.848067,64,151
D33,18.543675,73.904012,62,128
D40,18.512314,73.851993,58,75
D5,18.513851,73.889431,53,224
D35,18.501718,73.899223,0,340
D47,18.507102,73.815234,65,209
D41,18.547119,73.811507,70,66
D12,18.47802,73.845848,68,69
D15,18.53128,73.812705,35,283
D15,18.515003,73.84922,44,80
D50,18.507693,73.868157,1,186
D6,18.489518,73.902143,4,289
D10,18.542753,73.827814,2,275
D24,18.514393,73.866109,34,354
D45,18.563891,73.872798,61,170
D15,18.508492,73.881449,46,29
D48,18.501473,73.856035,68,308
D36,18.561709,73.812915,59,280
D50,18.475594,73.85123,1,144
D29,18.552099,73.879473,6,84
D36,18.472516,73.876301,89,226
D43,18.498229,73.829807,70,300
D7,18.489431,73.84827,44,322
D40,18.508126,73.85169,58,33
D36,18.556444,73.880751,50,49
D20,18.529129,73.87848,8,163
D48,18.523932,73.874506,47,94
D28,18.559035,73.846188,87,32
D24,18.536374,73.868513,7,274
D28,18.544726,73.862155,7,311
D39,18.475667,73.828542,62,145
D25,18.483529,73.904817,68,351
D38,18.505123,73.861289,69,167
D20,18.565298,73.901568,47,358
D50,18.488264,73.851441,48,218
D5,18.475826,73.833382,62,236
D40,18.516004,73.879218,43,167
D1,18.538562,73.85455,92,331
D41,18.51258,73.82067,41,180
D13,18.476173,73.882526,4,235
D44,18.485423,73.836772,54,244
D35,18.565868,73.810866,56,343
D33,18.538673,73.842389,56,314
D28,18.563253,73.853995,70,163
D22,18.553935,73.817809,114,185
D19,18.500007,73.881409,45,360
D43,18.479102,73.894593,35,42
D47,18.542161,73.82264,43,91
D35,18.491732,73.85144,4,146
D30,18.47056,73.840334,108,322
D4,18.544843,73.827143,8,339
D39,18.494793,73.876329,60,175
D1,18.508228,73.859788,59,69
D10,18.481504,73.848643,39,32
D28,18.50805,73.903443,33,65
D24,18.553118,73.837181,31,199
D20,18.470657,73.860127,118,336
D48,18.565482,73.83318,38,173
D5,18.541262,73.880175,65,153
D22,18.514963,73.902125,70,325
D5,18.493457,73.875709,31,25
D6,18.55569,73.832501,49,208
D12,18.483897,73.831163,62,350
D47,18.551624,73.82066,52,49
D24,18.547293,73.887836,70,127
D5,18.534427,73.833533,58,172
D3,18.538068,73.853532,82,1
D22,18.520231,73.899904,56,340
D44,18.551136,73.819033,43,187
D13,18.561642,73.859932,120,289
D45,18.507989,73.872355,37,346
D16,18.557598,73.886767,64,93
D4,18.542371,73.811617,52,25
D49,18.550521,73.900167,37,12
D7,18.50463,73.901046,87,358
D10,18.556468,73.896844,33,354
D35,18.547048,73.900157,67,350
D7,18.498495,73.838467,52,341
D40,18.544947,73.814374,61,45
D47,18.536244,73.857525,51,299
D3,18.550734,73.851133,108,314
D36,18.513531,73.870441,1,99
D49,18.506965,73.831732,58,206
D37,18.499692,73.858835,58,44
D17,18.556157,73.812825,84,64
D42,18.485263,73.83876,41,146
D34,18.511274,73.879235,47,143
D47,18.476716,73.842558,10,356
D3,18.52223,73.893685,58,140
D29,18.550041,73.859335,1,198
D22,18.477917,73.816244,43,142
D15,18.51953,73.892357,98,351
D8,18.548295,73.874846,67,239
D3,18.566228,73.865262,66,186
D22,18.550805,73.889459,1,293
D18,18.472003,73.876891,34,160
D4,18.553901,73.833752,56,246
D1,18.554405,73.879694,32,333
D6,18.508025,73.888734,55,236
D23,18.548617,73.878527,0,275
D38,18.538069,73.874315,56,305
D31,18.568378,73.831215,33,106
D16,18.527341,73.830218,52,85
D44,18.554254,73.873057,58,60
D10,18.475136,73.859046,89,357
D35,18.523669,73.820871,7,203
D33,18.566255,73.898677,35,69
D25,18.55578,73.836042,58,330
D6,18.524437,73.879321,53,360
D14,18.544241,73.848463,42,91
D20,18.535224,73.815209,60,37
D46,18.470592,73.846312,30,139
D15,18.557036,73.860438,33,261
D26,18.547071,73.816605,65,31
D5,18.536155,73.904751,37,79
D14,18.563429,73.848839,49,170
D6,18.53305,73.895601,1,206
D6,18.518625,73.893099,45,229
D37,18.505141,73.846408,86,196
D2,18.489414,73.86369,109,129
D17,18.476427,73.855317,60,304
D4,18.560937,73.905524,63,260
D44,18.569555,73.893074,30,300
D47,18.565728,73.807651,47,157
D38,18.520206,73.875827,51,43
D10,18.537145,73.887958,36,358
D5,18.50027,73.85787,48,74
D22,18.503042,73.862091,95,125
D28,18.513901,73.869855,37,160
D1,18.500983,73.899829,40,119
D40,18.502662,73.85866,51,295
D22,18.474634,73.880255,53,122
D50,18.475555,73.829572,57,178
D45,18.536326,73.822982,63,220
D35,18.564236,73.809507,105,311
D45,18.563695,73.839596,63,121
D35,18.474228,73.827433,106,25
D2,18.490061,73.893143,70,277
D2,18.54674,73.816963,46,215
D44,18.470827,73.83639,66,342
D34,18.493783,73.815642,91,296
D47,18.512353,73.86056,37,250
D33,18.483152,73.891052,85,121
D18,18.524567,73.809144,56,294
D28,18.482103,73.865732,57,350
D26,18.507711,73.825839,2,39
D45,18.555356,73.898701,0,56
D29,18.550295,73.820543,62,218
D49,18.481268,73.806806,60,131
D46,18.475773,73.818808,92,68
D32,18.496274,73.827037,39,84
D4,18.514905,73.850184,67,312
D2,18.545591,73.905268,2,188
D41,18.543981,73.826952,47,104
D14,18.515632,73.814819,35,295
D44,18.566423,73.863024,47,255
D10,18.547639,73.819684,85,184
D27,18.475269,73.853334,69,229
D25,18.526959,73.870753,117,14
D40,18.537384,73.862623,8,327
D39,18.497003,73.865144,34,37
D40,18.562094,73.843164,33,155
D22,18.523064,73.8088,69,352
D12,18.494624,73.839951,54,132
D35,18.517052,73.817759,4,199
D18,18.551053,73.848635,38,160
D31,18.497746,73.865437,4,235
D8,18.537446,73.899311,111,189
D44,18.479236,73.86914,44,345
D32,18.53382,73.906227,41,123
D48,18.506055,73.870674,97,150
D24,18.483924,73.89968,61,211
D4,18.49399,73.870584,52,176
D14,18.481614,73.830752,117,16
D15,18.543517,73.81453,43,358
D40,18.472512,73.899371,68,218
D22,18.55773,73.898721,64,15
D12,18.565476,73.881905,31,328
D40,18.472354,73.808938,67,10
D12,18.500461,73.888655,5,291
D3,18.562494,73.866509,30,47
D40,18.483101,73.89802,49,89
D41,18.48554,73.889149,69,29
D5,18.521612,73.820199,100,22
D48,18.51183,73.846098,43,245
D34,18.530706,73.812588,30,246
D19,18.490927,73.850764,1,211
D19,18.495852,73.857943,9,271
D34,18.519736,73.814079,47,243
D31,18.502324,73.85422,31,346
D29,18.551901,73.867975,44,282
D50,18.564298,73.846465,42,148
D27,18.563562,73.840859,47,264
D25,18.476723,73.874654,62,2
D17,18.522022,73.820357,7,336
D41,18.474271,73.826464,63,294
D24,18.508591,73.822853,55,58
D1,18.531141,73.812793,37,221
D45,18.503748,73.866051,5,83
D11,18.495781,73.854389,109,187
D13,18.564938,73.875934,85,283
D46,18.490335,73.903861,47,15
D14,18.487703,73.848678,31,285
D8,18.552852,73.860737,88,179
D48,18.481792,73.901655,9,341
D24,18.481345,73.899753,52,156
D11,18.555559,73.87789,116,83
D15,18.516969,73.898899,37,143
D9,18.504703,73.83967,40,291
D39,18.547834,73.846323,62,39
D24,18.480239,73.887895,70,309
D2,18.501667,73.847992,33,43
D8,18.491423,73.836903,45,236
D30,18.530935,73.82045,0,64
D35,18.487118,73.850764,46,76
D31,18.492789,73.847681,2,217
D22,18.479521,73.809434,44,266
D29,18.515056,73.856823,40,316
D10,18.565197,73.848363,53,31
D16,18.553636,73.883264,10,229
D23,18.489744,73.897133,61,210
D12,18.512486,73.830827,52,163
D23,18.48738,73.880214,51,48
D4,18.519058,73.889342,58,221
D42,18.474104,73.823148,44,211
D21,18.561514,73.844564,50,264
D8,18.51576,73.809416,8,250
D30,18.486369,73.837729,43,161
D5,18.567181,73.871129,31,264
D5,18.541538,73.816653,67,265
D50,18.511802,73.894403,54,255
D38,18.473984,73.831538,38,9
D24,18.48092,73.866198,34,196
D3,18.55717,73.847486,37,3
D19,18.56229,73.841822,9,255
D12,18.492028,73.809458,106,154
D45,18.549329,73.822565,49,63
D48,18.513613,73.814795,117,263
D35,18.511991,73.814316,31,342
D38,18.550386,73.81346,0,291
D16,18.524306,73.851873,48,314
D3,18.554932,73.810779,58,110
D34,18.549189,73.839314,46,54
D17,18.47631,73.857607,55,289
D9,18.545318,73.858359,43,282
D20,18.479276,73.815557,61,72
D8,18.559656,73.894388,53,241
D22,18.515603,73.857132,45,153
D45,18.543772,73.867369,1,150
D37,18.533623,73.878928,4,157
D4,18.508089,73.874491,4,174
D31,18.529405,73.8563,69,13
D18,18.508511,73.872141,36,10
D3,18.471275,73.888461,44,209
D40,18.527825,73.838996,61,267
D9,18.527465,73.887227,4,224
D35,18.55145,73.88587,50,115
D42,18.492398,73.817936,116,14
D1,18.563627,73.871338,56,311
D20,18.512333,73.817471,41,180
D43,18.511264,73.852828,4,74
D30,18.478346,73.8611,30,217
D40,18.476707,73.890459,9,82
D1,18.498064,73.903331,32,172
D17,18.523841,73.856907,52,246
D44,18.472813,73.884945,34,25
D31,18.48931,73.862455,64,125
D13,18.557116,73.886314,2,88
D17,18.548152,73.90484,10,114
D50,18.559696,73.814163,83,236
D29,18.522232,73.830902,85,155
D6,18.486316,73.886355,48,128
D47,18.541044,73.905731,42,226
D39,18.508698,73.812683,117,136
D19,18.543536,73.902945,57,297
D12,18.501689,73.820118,108,27
D48,18.492781,73.866109,36,237
D3,18.480307,73.868056,45,330
D46,18.549238,73.846256,38,25
D38,18.540432,73.875812,55,4
D9,18.510625,73.8963,111,129
D23,18.494602,73.852223,8,50
D19,18.532968,73.871386,41,182
D44,18.537799,73.898435,113,177
D26,18.551294,73.830841,36,67
D39,18.507048,73.890787,106,155
D30,18.546173,73.851139,70,7
D12,18.55123,73.869114,39,287
D44,18.526576,73.894251,55,69
D7,18.484946,73.839848,34,290
D25,18.54041,73.814919,10,91
D9,18.537404,73.819391,57,318
D24,18.547595,73.859277,55,159
D14,18.554918,73.814163,68,306
D13,18.543705,73.885317,57,135
D38,18.553097,73.891868,53,307
D36,18.526092,73.900907,9,119
D41,18.537202,73.863721,44,214
D20,18.486766,73.824313,39,272
D17,18.502384,73.832268,58,99
D24,18.474709,73.899053,49,249
D48,18.470619,73.827186,60,293
D35,18.502139,73.875721,94,25
D7,18.566758,73.873518,43,135
D12,18.477011,73.846361,9,259
D38,18.544152,73.893894,54,199
D32,18.527525,73.888524,35,121
D15,18.498054,73.891222,36,107
D50,18.562333,73.84404,62,208
D44,18.474228,73.898129,33,75
D10,18.495289,73.891381,101,137
D41,18.525801,73.861066,67,235
D40,18.568031,73.888459,44,73
D17,18.540743,73.892309,44,2
D40,18.567086,73.900788,35,310
D3,18.533139,73.830285,32,322
D29,18.475078,73.849613,31,25
D4,18.55988,73.844839,68,290
D26,18.531739,73.81597,65,169
D29,18.475837,73.822698,44,319
D25,18.493448,73.857663,37,0
D29,18.516156,73.835538,95,135
D34,18.473062,73.905346,43,140
D37,18.554176,73.868957,2,121
D20,18.479659,73.889821,95,252
D29,18.536621,73.863682,1,266
D49,18.561352,73.86496,62,104
D22,18.523886,73.877152,93,224
D45,18.570284,73.886616,114,257
D40,18.554999,73.806728,65,73
D40,18.537593,73.893866,44,287
D26,18.557914,73.848688,42,44
D15,18.532087,73.830872,68,75
D34,18.514639,73.806899,8,183
D40,18.479449,73.891268,82,236
D18,18.535905,73.834212,3,294
D22,18.483311,73.808903,45,56
D1,18.544053,73.813835,30,293
D28,18.479538,73.855143,64,147
D38,18.495436,73.851506,7,306
D39,18.492696,73.903391,2,153
D43,18.536587,73.820093,69,266
D38,18.492829,73.825572,69,281
D3,18.565169,73.855928,45,189
D43,18.512008,73.839813,66,338
D1,18.549098,73.857827,46,348
D26,18.505217,73.835093,8,59
D35,18.473507,73.837557,59,315
D32,18.557124,73.872276,62,197
D22,18.539388,73.818899,40,160
D37,18.496872,73.843872,38,283
D16,18.526925,73.830979,44,104
D20,18.480931,73.897112,55,139
D49,18.530914,73.857653,2,305
D33,18.528988,73.89781,69,202
D44,18.474371,73.90376,40,110
D42,18.501531,73.850549,67,345
D17,18.548413,73.816502,61,228
D30,18.501483,73.904675,60,235
D5,18.538993,73.845867,63,253
D2,18.490211,73.816424,63,244
D3,18.537102,73.859989,10,94
D38,18.515223,73.82716,45,204
D47,18.534827,73.905289,70,164
D24,18.544463,73.898405,37,169
D26,18.546871,73.82478,84,50
D41,18.538331,73.832644,43,16
D34,18.52672,73.815159,64,47
D7,18.53748,73.829276,47,186
D2,18.472178,73.815935,66,208
D38,18.501097,73.905249,64,187
D46,18.493669,73.869982,46,291
D29,18.494947,73.824355,51,290
D20,18.561324,73.815977,56,199
D8,18.567388,73.828005,5,37
D25,18.49959,73.894951,31,115
D25,18.494641,73.900128,95,328
D6,18.563001,73.87117,33,9
D2,18.55267,73.848243,52,141
D4,18.549878,73.826983,52,266
D30,18.542389,73.865091,104,292
D15,18.555457,73.855656,58,220
D14,18.498771,73.816615,47,14
D11,18.535468,73.861543,51,22
D17,18.508092,73.823846,117,193
D3,18.552173,73.866486,32,237
D3,18.539901,73.846437,57,284
D41,18.536815,73.809817,4,343
D6,18.525979,73.896887,41,194
D1,18.524593,73.882873,67,148
D11,18.562949,73.904089,60,286
D11,18.534887,73.881757,102,131
D20,18.567627,73.898232,53,291
D38,18.551689,73.873498,68,216
D33,18.529325,73.813906,67,340
D10,18.555668,73.844739,117,304
D5,18.519123,73.862924,5,294
D6,18.568361,73.808509,69,339
D40,18.564554,73.871409,30,45
D27,18.483237,73.840187,43,25
D23,18.562783,73.875509,58,139
D8,18.549935,73.895898,43,51
D6,18.49089,73.818528,45,86
D12,18.541837,73.837981,56,148
D8,18.499346,73.889132,61,194
D2,18.511659,73.807195,55,330
D1,18.540035,73.876943,120,354
D42,18.557649,73.810928,51,62
D47,18.552106,73.808364,0,260
D48,18.542935,73.838463,108,18
D42,18.515271,73.85543,47,154
D34,18.555998,73.825759,40,107
D41,18.478821,73.887796,44,237
D33,18.471461,73.874221,63,210
D38,18.516187,73.853344,116,325
D38,18.534603,73.872921,110,261
D22,18.541225,73.875017,68,201
D12,18.534137,73.861371,50,34
D18,18.548678,73.894064,65,214
D34,18.510117,73.850091,90,316
D26,18.535477,73.837669,4,220
D4,18.548015,73.869871,51,69
D32,18.521527,73.808438,64,215
D6,18.525389,73.837422,44,213
D26,18.526341,73.876339,48,273
D23,18.516455,73.882325,44,230
D41,18.484729,73.844684,1,303
D46,18.564422,73.809083,100,219
D19,18.517198,73.892275,69,305
D42,18.547816,73.896784,70,59
D20,18.556476,73.808941,40,202
D50,18.550036,73.807471,50,319
D46,18.545091,73.843652,54,172
D4,18.512985,73.86137,55,58
D8,18.549284,73.881885,59,91
D35,18.504541,73.883049,58,84
D32,18.497339,73.894884,33,299
D5,18.531457,73.834653,32,305
D33,18.497528,73.838907,62,46
D17,18.483004,73.872364,66,334
D1,18.560233,73.810607,61,185
D3,18.489513,73.819234,57,134
D36,18.496856,73.902585,41,205
D49,18.556099,73.896879,70,112
D26,18.545486,73.85488,8,220
D4,18.557375,73.842698,42,226
D48,18.529836,73.871867,31,8
D4,18.491121,73.871195,45,82
D7,18.567816,73.856278,55,9
D19,18.511892,73.903231,66,320
D9,18.545464,73.844627,48,87
D46,18.473694,73.848776,82,65
D20,18.478638,73.836414,8,55
D5,18.544018,73.819499,6,97
D41,18.52867,73.857174,59,258
D48,18.503254,73.883413,114,95
D42,18.552677,73.830463,67,76
D43,18.562527,73.836182,59,35
D26,18.547127,73.817953,54,5
D5,18.508856,73.82095,46,203
D20,18.475283,73.890357,52,270
D17,18.493401,73.850266,64,307
D21,18.518881,73.869823,65,260
D28,18.480912,73.837992,49,16
D29,18.546016,73.889495,31,280
D26,18.479407,73.897037,2,334
D47,18.51144,73.876535,41,155
D37,18.559986,73.879674,4,72
D30,18.55868,73.824745,10,316
D40,18.500001,73.87898,44,136
D12,18.503306,73.878239,31,292
D1,18.525349,73.824956,48,356
D19,18.522566,73.885382,60,114
D18,18.474546,73.864296,45,22
D15,18.512828,73.846285,10,265
D49,18.472645,73.813797,53,317
D39,18.554316,73.86823,2,152
D4,18.55315,73.889939,4,285
D13,18.544256,73.840824,37,156
D24,18.544618,73.821706,68,299
D29,18.559542,73.831163,69,85
D3,18.482667,73.894645,43,56
D15,18.54811,73.880892,118,227
D4,18.479401,73.883565,61,81
D37,18.474073,73.893115,54,153
D44,18.561912,73.815952,55,234
D19,18.56799,73.862788,49,341
D48,18.511298,73.848204,49,360
D32,18.511413,73.896065,69,231
D48,18.556351,73.895567,86,82
D39,18.529985,73.811414,7,316
D48,18.491497,73.881498,30,149
D34,18.563132,73.878705,66,303
D15,18.529497,73.849075,38,339
D24,18.561802,73.863175,37,98
D16,18.542791,73.888792,8,319
D43,18.486901,73.832523,53,173
D24,18.564859,73.826322,6,268
D6,18.546931,73.900197,45,44
D37,18.535692,73.845297,6,108
D30,18.538775,73.893562,55,16
D34,18.52686,73.901022,68,231
D49,18.556446,73.889332,48,247
D7,18.518846,73.874985,10,349
D17,18.564213,73.814201,80,190
D43,18.553385,73.806747,42,28
